0.9 -64.4938 -64.4938 2 1 0
0.900003 -64.4932 -64.4932 2 1 0
0.900005 -64.4926 -64.4926 2 1 0
0.900011 -64.4914 -64.4914 2 1 0
0.900021 -64.4889 -64.4889 2 1 0
0.900043 -64.4841 -64.4841 2 1 0
0.900086 -64.4743 -64.4743 2 1 0
0.900178 -64.4549 -64.4549 2 1 0
0.900377 -64.4164 -64.4164 2 1 0
0.900834 -64.3406 -64.3406 2 1 0
0.901969 -64.1935 -64.1935 2 1 0
0.905016 -63.9147 -63.9147 2 1 0
0.911182 -63.5278 -63.5278 2 1 0
0.921522 -63.0672 -63.0672 2 1 0
0.934077 -62.6451 -62.6451 2 1 0
0.948616 -62.2542 -62.2542 2 1 0
0.965028 -61.889 -61.889 2 1 0
0.983285 -61.5458 -61.5458 2 1 0
1.00342 -61.2215 -61.2215 2 1 0
1.02551 -60.9139 -60.9139 2 1 0
1.04969 -60.6212 -60.6212 2 1 0
1.07613 -60.3419 -60.3419 2 1 0
1.10503 -60.0747 -60.0747 2 1 0
1.13668 -59.8188 -59.8188 2 1 0
1.17139 -59.5731 -59.5731 2 1 0
1.20954 -59.3371 -59.3371 2 1 0
1.25161 -59.11 -59.11 2 1 0
1.29815 -58.8914 -58.8914 2 1 0
1.34986 -58.6806 -58.6806 2 1 0
1.40758 -58.4774 -58.4774 2 1 0
1.47232 -58.2813 -58.2813 2 1 0
1.5454 -58.0919 -58.0919 2 1 0
1.62842 -57.909 -57.909 2 1 0
1.72348 -57.7323 -57.7323 2 1 0
1.83327 -57.5615 -57.5615 2 1 0
1.96137 -57.3963 -57.3963 2 1 0
2.11258 -57.2367 -57.2367 2 1 0
2.11258 -57.2367 -57.2367 2 1 0
