0.015 -66.8932 -66.8932 2 1 0
0.015 -66.8932 -66.8932 1 1 0
0.015 -66.8932 -66.8932 1 1 0
0.0150001 -66.8932 -66.8932 1 1 0
0.0150001 -66.8932 -66.8932 1 1 0
0.0150003 -66.8933 -66.8933 1 1 0
0.0150006 -66.8934 -66.8934 1 1 0
0.0150012 -66.8935 -66.8935 1 1 0
0.0150024 -66.8939 -66.8939 1 1 0
0.0150047 -66.8947 -66.8947 1 1 0
0.0150095 -66.8962 -66.8962 1 1 0
0.015019 -66.8991 -66.8991 1 1 0
0.0150379 -66.9051 -66.9051 1 1 0
0.0150758 -66.917 -66.917 1 1 0
0.0151515 -66.9409 -66.9409 1 1 0
0.0153021 -66.9884 -66.9884 1 1 0
0.0156011 -67.083 -67.083 1 1 0
0.0161899 -67.2703 -67.2703 1 1 0
0.0173302 -67.6378 -67.6378 1 1 0
0.0189747 -68.1808 -68.1808 1 1 0
0.0205215 -68.7041 -68.7041 1 1 0
0.0219876 -69.2094 -69.2094 1 1 0
0.0233852 -69.6982 -69.6982 1 1 0
0.0247237 -70.1718 -70.1718 1 1 0
0.0260104 -70.6315 -70.6315 1 1 0
0.0272515 -71.0784 -71.0784 1 1 0
0.0284522 -71.5134 -71.5134 1 1 0
0.029617 -71.9376 -71.9376 1 1 0
0.0307498 -72.3515 -72.3515 1 1 0
0.0318542 -72.756 -72.756 1 1 0
0.0329332 -73.1517 -73.1517 1 1 0
0.0339897 -73.539 -73.539 1 1 0
0.0350262 -73.9186 -73.9186 1 1 0
0.0360451 -74.2908 -74.2908 1 1 0
0.0370485 -74.6561 -74.6561 1 1 0
0.0380385 -75.0149 -75.0149 1 1 0
0.0390169 -75.3674 -75.3674 1 1 0
0.0399855 -75.714 -75.714 1 1 0
0.0409459 -76.055 -76.055 1 1 0
0.0418997 -76.3906 -76.3906 1 1 0
0.0428484 -76.7211 -76.7211 1 1 0
0.0437934 -77.0467 -77.0467 1 1 0
0.0447361 -77.3675 -77.3675 1 1 0
0.0456779 -77.6838 -77.6838 1 1 0
0.0466199 -77.9958 -77.9958 1 1 0
0.0475635 -78.3036 -78.3036 1 1 0
0.0485099 -78.6073 -78.6073 1 1 0
0.0494603 -78.9071 -78.9071 1 1 0
0.0504159 -79.2032 -79.2032 1 1 0
0.0513779 -79.4956 -79.4956 1 1 0
0.0523476 -79.7845 -79.7845 1 1 0
0.0533261 -80.07 -80.07 1 1 0
0.0543145 -80.3522 -80.3522 1 1 0
0.0553143 -80.6311 -80.6311 1 1 0
0.0563265 -80.907 -80.907 1 1 0
0.0573525 -81.1797 -81.1797 1 1 0
0.0583935 -81.4495 -81.4495 1 1 0
0.0594509 -81.7165 -81.7165 1 1 0
0.060526 -81.9806 -81.9806 1 1 0
0.0616203 -82.242 -82.242 1 1 0
0.0627352 -82.5007 -82.5007 1 1 0
0.0638722 -82.7569 -82.7569 1 1 0
0.0650331 -83.0104 -83.0104 1 1 0
0.0662193 -83.2615 -83.2615 1 1 0
0.0674326 -83.5102 -83.5102 1 1 0
0.068675 -83.7565 -83.7565 1 1 0
0.0699482 -84.0005 -84.0005 1 1 0
0.0712545 -84.2422 -84.2422 1 1 0
0.0725958 -84.4816 -84.4816 1 1 0
0.0739745 -84.7189 -84.7189 1 1 0
0.0753931 -84.9541 -84.9541 1 1 0
0.0768541 -85.1872 -85.1872 1 1 0
0.0783602 -85.4182 -85.4182 1 1 0
0.0799146 -85.6472 -85.6472 1 1 0
